transaction_id,bill_date,store_id,customer_id,product_id,supplier_id,channel,quantity,mrp,discount_pct,discount_amount,sale_price,total_sale_amount,total_cost,gross_profit,gross_margin_pct,payment_mode,is_festive_period,festival_name,return_flag,date_id
TXN00000133,2024-10-28,STR01229,CUS10217,PRD01399,SUP208,In-Store,1,₹214.00,4.43%,₹9.48,₹204.52,₹204.52,₹183.66,₹20.86,10.20%,Credit Card,Yes,Diwali,No,20241028
TXN00000134,2024-06-20,STR01335,CUS02701,PRD01024,SUP039,Online,4,₹245.00,4.68%,₹11.47,₹233.53,₹934.12,₹779.68,₹154.44,16.53%,UPI,No,,No,20240620
TXN00000135,2025-11-11,STR01017,CUS10090,PRD01719,SUP035,Online,1,"₹1,199.00",4.68%,₹56.11,"₹1,142.89","₹1,142.89",₹984.21,₹158.68,13.88%,Credit Card,No,,No,20251111
TXN00000136,2025-01-24,STR01427,CUS01841,PRD00062,SUP201,In-Store,1,₹250.00,24.16%,₹60.40,₹189.60,₹189.60,₹191.68,-₹2.08,-1.10%,UPI,Yes,Republic Day Sale,No,20250124
TXN00000137,2024-01-15,STR01401,CUS06134,PRD01372,SUP062,In-Store,2,₹254.00,9.96%,₹25.30,₹228.70,₹457.40,₹355.68,₹101.72,22.24%,Debit Card,No,,No,20240115
TXN00000138,2024-05-22,STR01069,CUS18770,PRD00491,SUP189,App,5,₹274.00,4.34%,₹11.89,₹262.11,"₹1,310.55",₹968.15,₹342.40,26.13%,Wallet,No,,No,20240522
TXN00000139,2024-03-31,STR01213,CUS07373,PRD00561,SUP209,In-Store,2,₹229.00,6.41%,₹14.68,₹214.32,₹428.64,₹341.68,₹86.96,20.29%,UPI,No,,No,20240331
TXN00000140,2024-12-07,STR01239,CUS17385,PRD01278,SUP153,Online,4,₹175.00,9.53%,₹16.68,₹158.32,₹633.28,₹533.16,₹100.12,15.81%,Credit Card,No,,No,20241207
TXN00000141,2025-04-29,STR01407,CUS04015,PRD01404,SUP151,In-Store,2,₹305.00,4.30%,₹13.11,₹291.89,₹583.78,₹516.84,₹66.94,11.47%,Cash,No,,No,20250429
TXN00000142,2024-12-02,STR01142,CUS12210,PRD00659,SUP296,In-Store,1,₹104.00,6.41%,₹6.67,₹97.33,₹97.33,₹69.68,₹27.65,28.41%,UPI,No,,No,20241202
TXN00000143,2024-01-05,STR01442,CUS07741,PRD00011,SUP245,In-Store,4,₹129.00,11.75%,₹15.16,₹113.84,₹455.36,₹453.56,₹1.80,0.40%,Cash,No,,No,20240105
TXN00000144,2024-08-18,STR01482,CUS03083,PRD00092,SUP242,App,2,₹150.00,4.94%,₹7.41,₹142.59,₹285.18,₹216.80,₹68.38,23.98%,Credit Card,No,,No,20240818
TXN00000145,2024-05-13,STR01443,CUS08044,PRD00289,SUP297,In-Store,1,₹50.00,16.17%,₹8.09,₹41.91,₹41.91,₹34.24,₹7.67,18.30%,Wallet,No,,No,20240513
TXN00000146,2025-08-21,STR01186,CUS12391,PRD01077,SUP090,App,2,₹244.00,28.60%,₹69.78,₹174.22,₹348.44,₹381.30,-₹32.86,-9.43%,Credit Card,No,,No,20250821
TXN00000147,2025-06-04,STR01404,CUS16924,PRD00596,SUP258,App,4,₹80.00,16.24%,₹12.99,₹67.01,₹268.04,₹272.96,-₹4.92,-1.84%,Cash,No,,No,20250604
TXN00000148,2024-03-09,STR01001,CUS01748,PRD00430,SUP151,App,3,₹64.00,24.45%,₹15.65,₹48.35,₹145.05,₹127.35,₹17.70,12.20%,UPI,Yes,Holi,No,20240309
TXN00000149,2024-03-04,STR01387,CUS10136,PRD00024,SUP111,App,4,₹29.00,9.95%,₹2.89,₹26.11,₹104.44,₹83.76,₹20.68,19.80%,Cash,No,,No,20240304
TXN00000150,2024-03-26,STR01285,CUS11637,PRD01202,SUP176,Online,3,₹194.00,17.38%,₹33.72,₹160.28,₹480.84,₹478.74,₹2.10,0.44%,Credit Card,No,,No,20240326
TXN00000151,2024-05-02,STR01390,CUS07034,PRD00079,SUP090,In-Store,2,₹285.00,3.59%,₹10.23,₹274.77,₹549.54,₹480.88,₹68.66,12.49%,UPI,No,,No,20240502
TXN00000152,2024-10-18,STR01036,CUS06411,PRD01980,SUP038,In-Store,1,₹305.00,11.71%,₹35.72,₹269.28,₹269.28,₹254.91,₹14.37,5.34%,Wallet,No,,No,20241018
TXN00000153,2024-06-04,STR01277,CUS19103,PRD01034,SUP054,App,3,₹235.00,14.17%,₹33.30,₹201.70,₹605.10,₹597.72,₹7.38,1.22%,UPI,No,,No,20240604
TXN00000154,2025-02-25,STR01361,CUS19603,PRD00659,SUP173,In-Store,4,₹104.00,4.89%,₹5.09,₹98.91,₹395.64,₹278.72,₹116.92,29.55%,Credit Card,No,,No,20250225
TXN00000155,2024-07-27,STR01186,CUS05827,PRD00296,SUP137,In-Store,5,₹95.00,21.71%,₹20.62,₹74.38,₹371.90,₹330.50,₹41.40,11.13%,Debit Card,No,,No,20240727
TXN00000156,2024-09-26,STR01098,CUS11855,PRD00253,SUP021,In-Store,4,₹50.00,21.17%,₹10.59,₹39.41,₹157.64,₹153.44,₹4.20,2.66%,UPI,No,,No,20240926
TXN00000157,2025-06-11,STR01239,CUS01795,PRD01977,SUP146,In-Store,1,₹344.00,14.50%,₹49.88,₹294.12,₹294.12,₹257.22,₹36.90,12.55%,Cash,No,,No,20250611
TXN00000158,2024-11-20,STR01328,CUS17202,PRD01909,SUP222,App,2,₹50.00,2.20%,₹1.10,₹48.90,₹97.80,₹76.20,₹21.60,22.09%,Wallet,No,,No,20241120
TXN00000159,2024-02-01,STR01334,CUS07143,PRD00560,SUP107,Online,4,₹59.00,21.57%,₹12.73,₹46.27,₹185.08,₹170.44,₹14.64,7.91%,Wallet,No,,No,20240201
TXN00000160,2025-05-22,STR01464,CUS14300,PRD00230,SUP221,Online,1,₹329.00,2.17%,₹7.14,₹321.86,₹321.86,₹261.33,₹60.53,18.81%,Cash,No,,No,20250522
TXN00000161,2024-08-03,STR01475,CUS00906,PRD00191,SUP117,App,5,₹215.00,5.53%,₹11.89,₹203.11,"₹1,015.55",₹792.70,₹222.85,21.94%,Cash,No,,No,20240803
TXN00000162,2024-12-17,STR01110,CUS18526,PRD00308,SUP237,In-Store,3,₹635.00,0.31%,₹1.97,₹633.03,"₹1,899.09","₹1,533.84",₹365.25,19.23%,Credit Card,No,,No,20241217
TXN00000163,2024-10-14,STR01175,CUS09740,PRD00944,SUP115,In-Store,4,₹50.00,9.17%,₹4.59,₹45.41,₹181.64,₹137.20,₹44.44,24.47%,Cash,Yes,Dussehra,No,20241014
TXN00000164,2025-09-23,STR01403,CUS00164,PRD00820,SUP114,App,3,₹65.00,4.89%,₹3.18,₹61.82,₹185.46,₹130.20,₹55.26,29.80%,Credit Card,No,,No,20250923
TXN00000165,2025-04-14,STR01007,CUS19116,PRD01405,SUP037,In-Store,4,₹50.00,7.06%,₹3.53,₹46.47,₹185.88,₹149.84,₹36.04,19.39%,UPI,No,,No,20250414
TXN00000166,2024-03-31,STR01163,CUS14188,PRD01010,SUP081,Online,3,₹199.00,7.69%,₹15.30,₹183.70,₹551.10,₹476.67,₹74.43,13.51%,Cash,No,,No,20240331
TXN00000167,2024-07-15,STR01171,CUS16681,PRD01304,SUP215,In-Store,1,₹39.00,2.80%,₹1.09,₹37.91,₹37.91,₹29.90,₹8.01,21.13%,Debit Card,No,,No,20240715
TXN00000168,2024-02-15,STR01365,CUS09846,PRD01835,SUP270,In-Store,5,₹90.00,18.62%,₹16.76,₹73.24,₹366.20,₹387.05,-₹20.85,-5.69%,Cash,No,,No,20240215
TXN00000169,2025-05-11,STR01026,CUS04284,PRD01787,SUP284,In-Store,2,₹150.00,3.99%,₹5.99,₹144.01,₹288.02,₹260.18,₹27.84,9.67%,Debit Card,No,,No,20250511
TXN00000170,2024-09-09,STR01332,CUS14526,PRD00705,SUP284,Online,2,₹24.00,12.46%,₹2.99,₹21.01,₹42.02,₹39.96,₹2.06,4.90%,Debit Card,No,,No,20240909
TXN00000171,2024-04-14,STR01164,CUS12487,PRD00385,SUP234,Online,4,₹785.00,1.10%,₹8.64,₹776.36,"₹3,105.44","₹2,041.96","₹1,063.48",34.25%,UPI,No,,No,20240414
TXN00000172,2024-09-27,STR01012,CUS07466,PRD01720,SUP284,App,5,₹249.00,19.12%,₹47.61,₹201.39,"₹1,006.95",₹989.00,₹17.95,1.78%,UPI,No,,No,20240927
TXN00000173,2025-12-13,STR01295,CUS15345,PRD01942,SUP033,In-Store,3,₹64.00,2.30%,₹1.47,₹62.53,₹187.59,₹140.28,₹47.31,25.22%,Credit Card,No,,No,20251213
TXN00000174,2025-01-09,STR01466,CUS16118,PRD00636,SUP033,In-Store,3,₹600.00,2.43%,₹14.58,₹585.42,"₹1,756.26","₹1,299.90",₹456.36,25.98%,Debit Card,No,,No,20250109
TXN00000175,2025-10-19,STR01356,CUS00224,PRD01847,SUP060,In-Store,5,₹60.00,5.01%,₹3.01,₹56.99,₹284.95,₹227.40,₹57.55,20.20%,Cash,No,,No,20251019
TXN00000176,2024-06-24,STR01088,CUS12500,PRD00739,SUP014,Online,1,₹120.00,23.99%,₹28.79,₹91.21,₹91.21,₹82.42,₹8.79,9.64%,UPI,No,,No,20240624
TXN00000177,2024-09-15,STR01194,CUS13637,PRD00928,SUP164,In-Store,4,₹155.00,14.24%,₹22.07,₹132.93,₹531.72,₹491.52,₹40.20,7.56%,Debit Card,No,,No,20240915
TXN00000178,2025-08-04,STR01340,CUS00020,PRD01886,SUP023,In-Store,2,₹210.00,8.21%,₹17.24,₹192.76,₹385.52,₹343.68,₹41.84,10.85%,Debit Card,No,,No,20250804
TXN00000179,2025-12-27,STR01388,CUS05715,PRD00562,SUP007,Online,1,₹225.00,5.01%,₹11.27,₹213.73,₹213.73,₹186.22,₹27.51,12.87%,Wallet,Yes,Christmas,No,20251227
TXN00000180,2024-09-14,STR01221,CUS14247,PRD00842,SUP199,Online,1,₹85.00,23.24%,₹19.75,₹65.25,₹65.25,₹59.54,₹5.71,8.75%,Net Banking,No,,No,20240914
TXN00000181,2025-06-11,STR01135,CUS09309,PRD00917,SUP042,Online,5,₹54.00,22.08%,₹11.92,₹42.08,₹210.40,₹206.25,₹4.15,1.97%,Net Banking,No,,No,20250611
TXN00000182,2025-11-06,STR01068,CUS15192,PRD00382,SUP121,Online,1,₹45.00,3.74%,₹1.68,₹43.32,₹43.32,₹39.51,₹3.81,8.80%,Debit Card,No,,No,20251106
TXN00000183,2024-03-29,STR01059,CUS01084,PRD01020,SUP039,In-Store,5,₹175.00,3.93%,₹6.88,₹168.12,₹840.60,₹696.10,₹144.50,17.19%,UPI,No,,No,20240329
TXN00000184,2024-09-01,STR01427,CUS15065,PRD01935,SUP107,Online,4,₹79.00,1.88%,₹1.49,₹77.51,₹310.04,₹210.52,₹99.52,32.10%,Cash,No,,No,20240901
TXN00000185,2025-01-19,STR01149,CUS17524,PRD01560,SUP205,Online,3,₹290.00,23.55%,₹68.30,₹221.70,₹665.10,₹676.38,-₹11.28,-1.70%,Wallet,No,,No,20250119
TXN00000186,2024-08-29,STR01314,CUS05532,PRD01611,SUP196,App,4,₹250.00,8.27%,₹20.67,₹229.33,₹917.32,₹747.60,₹169.72,18.50%,UPI,No,,No,20240829
TXN00000187,2025-10-15,STR01326,CUS04785,PRD00191,SUP031,In-Store,1,₹215.00,1.42%,₹3.05,₹211.95,₹211.95,₹158.54,₹53.41,25.20%,Cash,Yes,Dussehra,No,20251015
TXN00000188,2025-12-13,STR01168,CUS13313,PRD00769,SUP133,In-Store,2,₹885.00,1.67%,₹14.78,₹870.22,"₹1,740.44","₹1,388.16",₹352.28,20.24%,UPI,No,,No,20251213
TXN00000189,2024-10-19,STR01143,CUS04129,PRD01679,SUP261,In-Store,5,₹319.00,3.58%,₹11.42,₹307.58,"₹1,537.90","₹1,374.05",₹163.85,10.65%,Debit Card,No,,No,20241019
TXN00000190,2025-12-17,STR01225,CUS03961,PRD01488,SUP217,In-Store,3,₹174.00,11.01%,₹19.16,₹154.84,₹464.52,₹453.00,₹11.52,2.48%,Net Banking,No,,No,20251217
TXN00000191,2024-07-19,STR01355,CUS00336,PRD01683,SUP026,Phone-Order,2,₹129.00,2.29%,₹2.95,₹126.05,₹252.10,₹192.70,₹59.40,23.56%,Debit Card,No,,No,20240719
TXN00000192,2025-09-30,STR01456,CUS01938,PRD01168,SUP272,Online,1,₹65.00,1.30%,₹0.85,₹64.15,₹64.15,₹52.34,₹11.81,18.41%,Credit Card,No,,No,20250930
TXN00000193,2025-10-30,STR01386,CUS05493,PRD00358,SUP280,App,1,₹204.00,9.20%,₹18.77,₹185.23,₹185.23,₹170.81,₹14.42,7.78%,Cash,Yes,Diwali,No,20251030
TXN00000194,2024-11-26,STR01146,CUS01999,PRD00367,SUP020,Online,1,₹239.00,13.31%,₹31.81,₹207.19,₹207.19,₹187.09,₹20.10,9.70%,Net Banking,No,,No,20241126
TXN00000195,2025-05-29,STR01033,CUS00925,PRD00548,SUP074,In-Store,1,₹205.00,15.62%,₹32.02,₹172.98,₹172.98,₹165.43,₹7.55,4.36%,Net Banking,No,,No,20250529
TXN00000196,2025-05-20,STR01130,CUS03649,PRD00810,SUP111,In-Store,2,₹230.00,6.66%,₹15.32,₹214.68,₹429.36,₹370.72,₹58.64,13.66%,Credit Card,No,,No,20250520
TXN00000197,2024-12-25,STR01449,CUS12181,PRD00044,SUP250,App,3,₹110.00,6.98%,₹7.68,₹102.32,₹306.96,₹289.20,₹17.76,5.79%,UPI,Yes,Christmas,No,20241225
TXN00000198,2024-01-19,STR01294,CUS08260,PRD01650,SUP094,Online,5,₹90.00,39.93%,₹35.94,₹54.06,₹270.30,₹390.85,-₹120.55,-44.60%,UPI,No,,No,20240119
TXN00000199,2024-06-03,STR01448,CUS12085,PRD00573,SUP292,Phone-Order,4,₹89.00,8.71%,₹7.75,₹81.25,₹325.00,₹267.60,₹57.40,17.66%,Credit Card,No,,No,20240603
TXN00000200,2024-11-05,STR01032,CUS08600,PRD00287,SUP116,In-Store,4,₹50.00,7.40%,₹3.70,₹46.30,₹185.20,₹161.36,₹23.84,12.87%,Credit Card,Yes,Diwali,No,20241105
TXN00000201,2025-09-23,STR01425,CUS11174,PRD00737,SUP006,In-Store,4,₹340.00,4.97%,₹16.90,₹323.10,"₹1,292.40","₹1,107.52",₹184.88,14.31%,Wallet,No,,No,20250923
TXN00000202,2025-09-25,STR01197,CUS14321,PRD00979,SUP044,In-Store,5,₹70.00,19.48%,₹13.64,₹56.36,₹281.80,₹237.50,₹44.30,15.72%,Credit Card,No,,No,20250925
TXN00000203,2025-11-27,STR01001,CUS09625,PRD00393,SUP273,In-Store,5,₹545.00,5.12%,₹27.90,₹517.10,"₹2,585.50","₹2,077.50",₹508.00,19.65%,UPI,No,,No,20251127
TXN00000204,2024-10-02,STR01473,CUS05542,PRD00654,SUP136,Online,1,₹244.00,21.45%,₹52.34,₹191.66,₹191.66,₹175.01,₹16.65,8.69%,Debit Card,No,,No,20241002
TXN00000205,2025-06-01,STR01408,CUS06304,PRD00871,SUP059,In-Store,4,₹184.00,2.16%,₹3.97,₹180.03,₹720.12,₹609.48,₹110.64,15.36%,UPI,No,,No,20250601
TXN00000206,2025-03-08,STR01323,CUS11384,PRD00452,SUP122,Online,3,₹69.00,2.64%,₹1.82,₹67.18,₹201.54,₹143.22,₹58.32,28.94%,Wallet,Yes,Holi,No,20250308
TXN00000207,2025-11-14,STR01419,CUS14995,PRD01290,SUP119,In-Store,2,"₹1,020.00",3.63%,₹37.03,₹982.97,"₹1,965.94","₹1,432.10",₹533.84,27.15%,Debit Card,No,,No,20251114
TXN00000208,2025-07-08,STR01451,CUS02360,PRD00200,SUP109,App,5,₹675.00,0.62%,₹4.18,₹670.82,"₹3,354.10","₹2,526.30",₹827.80,24.68%,UPI,No,,No,20250708
TXN00000209,2024-07-07,STR01288,CUS01608,PRD00985,SUP210,In-Store,4,₹90.00,19.96%,₹17.96,₹72.04,₹288.16,₹258.12,₹30.04,10.42%,UPI,No,,No,20240707
TXN00000210,2025-06-21,STR01463,CUS06173,PRD00865,SUP236,In-Store,4,₹160.00,7.28%,₹11.65,₹148.35,₹593.40,₹527.20,₹66.20,11.16%,UPI,No,,No,20250621
TXN00000211,2025-10-16,STR01054,CUS15290,PRD00005,SUP010,In-Store,5,₹70.00,22.56%,₹15.79,₹54.21,₹271.05,₹292.65,-₹21.60,-7.97%,Net Banking,Yes,Dussehra,No,20251016
TXN00000212,2024-02-08,STR01264,CUS16947,PRD01641,SUP278,App,2,₹65.00,4.23%,₹2.75,₹62.25,₹124.50,₹113.38,₹11.12,8.93%,Debit Card,No,,No,20240208
TXN00000213,2024-02-21,STR01103,CUS17266,PRD00759,SUP083,Phone-Order,2,₹90.00,4.04%,₹3.64,₹86.36,₹172.72,₹126.60,₹46.12,26.70%,Net Banking,No,,No,20240221
TXN00000214,2025-11-27,STR01039,CUS09520,PRD01423,SUP185,In-Store,5,₹314.00,1.31%,₹4.11,₹309.89,"₹1,549.45","₹1,168.45",₹381.00,24.59%,Cash,No,,No,20251127
TXN00000215,2025-02-25,STR01016,CUS00060,PRD00403,SUP097,In-Store,3,₹200.00,8.36%,₹16.72,₹183.28,₹549.84,₹417.00,₹132.84,24.16%,Debit Card,No,,No,20250225
TXN00000216,2025-03-23,STR01254,CUS04346,PRD01471,SUP034,In-Store,2,₹305.00,19.39%,₹59.14,₹245.86,₹491.72,₹413.72,₹78.00,15.86%,Credit Card,No,,No,20250323
TXN00000217,2024-07-03,STR01261,CUS12838,PRD00531,SUP143,Online,2,₹69.00,4.84%,₹3.34,₹65.66,₹131.32,₹119.92,₹11.40,8.68%,Cash,No,,No,20240703
TXN00000218,2025-12-25,STR01144,CUS16051,PRD00902,SUP174,In-Store,4,₹139.00,20.71%,₹28.79,₹110.21,₹440.84,₹426.48,₹14.36,3.26%,UPI,Yes,Christmas,No,20251225
TXN00000219,2025-10-08,STR01268,CUS12133,PRD00358,SUP196,In-Store,3,₹204.00,38.73%,₹79.01,₹124.99,₹374.97,₹512.43,-₹137.46,-36.66%,Credit Card,No,,No,20251008
TXN00000220,2024-04-14,STR01032,CUS11100,PRD01672,SUP037,Online,3,₹10.00,12.19%,₹1.22,₹8.78,₹26.34,₹20.01,₹6.33,24.03%,UPI,No,,No,20240414
TXN00000221,2025-07-30,STR01112,CUS17468,PRD00873,SUP274,In-Store,5,₹85.00,1.71%,₹1.45,₹83.55,₹417.75,₹356.95,₹60.80,14.55%,Credit Card,No,,No,20250730
TXN00000222,2025-06-02,STR01247,CUS18429,PRD00725,SUP109,In-Store,2,₹30.00,8.02%,₹2.41,₹27.59,₹55.18,₹41.56,₹13.62,24.68%,Credit Card,No,,No,20250602
TXN00000223,2025-05-01,STR01465,CUS14626,PRD00675,SUP033,In-Store,5,₹255.00,7.26%,₹18.51,₹236.49,"₹1,182.45",₹920.90,₹261.55,22.12%,UPI,No,,No,20250501
TXN00000224,2025-12-12,STR01203,CUS12748,PRD00529,SUP007,App,4,₹260.00,16.58%,₹43.11,₹216.89,₹867.56,₹864.32,₹3.24,0.37%,Cash,No,,No,20251212
TXN00000225,2025-08-23,STR01436,CUS11744,PRD00328,SUP031,App,1,₹135.00,0.34%,₹0.46,₹134.54,₹134.54,₹109.79,₹24.75,18.40%,Cash,No,,No,20250823
TXN00000226,2025-06-13,STR01115,CUS04585,PRD00925,SUP170,Online,2,₹410.00,9.09%,₹37.27,₹372.73,₹745.46,₹669.00,₹76.46,10.26%,UPI,No,,No,20250613
TXN00000227,2024-02-16,STR01434,CUS01329,PRD01409,SUP241,In-Store,3,₹39.00,2.14%,₹0.83,₹38.17,₹114.51,₹86.19,₹28.32,24.73%,Debit Card,No,,No,20240216
TXN00000228,2024-08-24,STR01189,CUS15394,PRD01730,SUP265,Online,2,₹159.00,4.90%,₹7.79,₹151.21,₹302.42,₹220.20,₹82.22,27.19%,Cash,No,,No,20240824
TXN00000229,2025-12-13,STR01074,CUS10913,PRD01894,SUP192,In-Store,5,₹225.00,9.94%,₹22.37,₹202.63,"₹1,013.15",₹850.65,₹162.50,16.04%,Cash,No,,No,20251213
TXN00000230,2024-11-28,STR01132,CUS11371,PRD00458,SUP121,In-Store,2,₹85.00,14.07%,₹11.96,₹73.04,₹146.08,₹120.60,₹25.48,17.44%,Credit Card,No,,No,20241128
TXN00000231,2025-06-17,STR01320,CUS02668,PRD01423,SUP238,App,3,₹314.00,14.51%,₹45.56,₹268.44,₹805.32,₹701.07,₹104.25,12.95%,Cash,No,,No,20250617
TXN00000232,2025-11-27,STR01398,CUS07310,PRD01512,SUP166,In-Store,1,₹114.00,5.39%,₹6.14,₹107.86,₹107.86,₹99.88,₹7.98,7.40%,Debit Card,No,,No,20251127
TXN00000233,2024-03-29,STR01032,CUS04126,PRD01363,SUP274,In-Store,2,₹559.00,2.04%,₹11.40,₹547.60,"₹1,095.20",₹903.38,₹191.82,17.51%,Debit Card,No,,No,20240329
TXN00000234,2025-03-29,STR01315,CUS13086,PRD01845,SUP003,App,4,₹409.00,3.71%,₹15.17,₹393.83,"₹1,575.32","₹1,375.24",₹200.08,12.70%,Credit Card,No,,Yes,20250329
TXN00000235,2024-09-12,STR01042,CUS04409,PRD01519,SUP216,In-Store,2,₹115.00,0.43%,₹0.49,₹114.51,₹229.02,₹192.54,₹36.48,15.93%,UPI,No,,No,20240912
TXN00000236,2025-10-23,STR01109,CUS11485,PRD00036,SUP169,In-Store,3,₹55.00,1.59%,₹0.87,₹54.13,₹162.39,₹112.38,₹50.01,30.80%,Wallet,No,,No,20251023
TXN00000237,2024-04-18,STR01020,CUS09410,PRD01090,SUP197,Online,3,₹35.00,8.59%,₹3.01,₹31.99,₹95.97,₹91.08,₹4.89,5.10%,UPI,No,,No,20240418
TXN00000238,2025-01-01,STR01470,CUS08288,PRD00595,SUP113,Phone-Order,4,₹119.00,2.39%,₹2.84,₹116.16,₹464.64,₹389.96,₹74.68,16.07%,Cash,No,,No,20250101
TXN00000239,2024-05-24,STR01339,CUS01312,PRD01999,SUP219,Online,1,₹130.00,17.53%,₹22.79,₹107.21,₹107.21,₹107.01,₹0.20,0.19%,UPI,No,,No,20240524
TXN00000240,2024-06-04,STR01061,CUS15073,PRD01732,SUP224,In-Store,1,₹234.00,1.10%,₹2.57,₹231.43,₹231.43,₹184.46,₹46.97,20.30%,Cash,No,,No,20240604
TXN00000241,2025-04-16,STR01005,CUS09044,PRD01299,SUP288,App,1,₹85.00,3.02%,₹2.57,₹82.43,₹82.43,₹70.32,₹12.11,14.69%,Debit Card,No,,No,20250416
TXN00000242,2024-12-12,STR01028,CUS13358,PRD00398,SUP072,Online,1,₹80.00,5.91%,₹4.73,₹75.27,₹75.27,₹56.61,₹18.66,24.79%,Debit Card,No,,No,20241212
TXN00000243,2025-07-09,STR01298,CUS12910,PRD01992,SUP115,In-Store,3,₹90.00,7.98%,₹7.18,₹82.82,₹248.46,₹184.20,₹64.26,25.86%,Credit Card,No,,No,20250709
TXN00000244,2025-08-08,STR01363,CUS16670,PRD01825,SUP173,In-Store,1,₹245.00,6.42%,₹15.73,₹229.27,₹229.27,₹186.69,₹42.58,18.57%,UPI,No,,No,20250808
TXN00000245,2025-02-13,STR01001,CUS15039,PRD01518,SUP189,Online,4,₹330.00,0.31%,₹1.02,₹328.98,"₹1,315.92",₹913.60,₹402.32,30.57%,Cash,No,,No,20250213
TXN00000246,2025-05-03,STR01245,CUS16231,PRD01540,SUP132,Online,4,₹144.00,0.85%,₹1.22,₹142.78,₹571.12,₹427.32,₹143.80,25.18%,UPI,No,,No,20250503
TXN00000247,2025-03-20,STR01392,CUS13607,PRD00392,SUP154,In-Store,4,₹550.00,1.01%,₹5.56,₹544.44,"₹2,177.76","₹1,832.64",₹345.12,15.85%,Cash,No,,No,20250320
TXN00000248,2025-11-26,STR01472,CUS17365,PRD00760,SUP098,App,2,₹64.00,1.58%,₹1.01,₹62.99,₹125.98,₹89.74,₹36.24,28.77%,Cash,No,,No,20251126
TXN00000249,2024-06-12,STR01427,CUS19400,PRD01232,SUP288,App,5,₹145.00,4.72%,₹6.84,₹138.16,₹690.80,₹597.60,₹93.20,13.49%,Debit Card,No,,No,20240612
TXN00000250,2025-06-29,STR01082,CUS08746,PRD00516,SUP173,Online,5,₹120.00,2.53%,₹3.04,₹116.96,₹584.80,₹455.60,₹129.20,22.09%,UPI,No,,No,20250629
TXN00000251,2024-01-22,STR01176,CUS14275,PRD00748,SUP103,Online,3,₹80.00,5.23%,₹4.18,₹75.82,₹227.46,₹194.37,₹33.09,14.55%,UPI,Yes,Republic Day Sale,Yes,20240122
TXN00000252,2024-02-03,STR01103,CUS06495,PRD00748,SUP156,In-Store,5,₹80.00,4.28%,₹3.42,₹76.58,₹382.90,₹323.95,₹58.95,15.40%,Net Banking,No,,No,20240203
TXN00000253,2024-09-05,STR01484,CUS08860,PRD01348,SUP093,Online,1,₹600.00,6.25%,₹37.50,₹562.50,₹562.50,₹409.18,₹153.32,27.26%,UPI,No,,No,20240905
TXN00000254,2024-04-04,STR01171,CUS01043,PRD01312,SUP293,In-Store,1,₹260.00,9.05%,₹23.53,₹236.47,₹236.47,₹207.76,₹28.71,12.14%,UPI,No,,No,20240404
TXN00000255,2024-04-20,STR01406,CUS17549,PRD00960,SUP071,App,4,₹75.00,12.48%,₹9.36,₹65.64,₹262.56,₹207.04,₹55.52,21.15%,Credit Card,No,,No,20240420
TXN00000256,2024-12-06,STR01060,CUS18044,PRD01147,SUP099,App,2,₹269.00,7.55%,₹20.31,₹248.69,₹497.38,₹406.20,₹91.18,18.33%,Cash,No,,No,20241206
TXN00000257,2025-08-09,STR01157,CUS08777,PRD00579,SUP022,In-Store,1,₹90.00,23.98%,₹21.58,₹68.42,₹68.42,₹60.33,₹8.09,11.82%,Wallet,No,,No,20250809
TXN00000258,2024-05-30,STR01450,CUS06448,PRD01319,SUP092,In-Store,2,₹34.00,0.47%,₹0.16,₹33.84,₹67.68,₹48.62,₹19.06,28.16%,UPI,No,,No,20240530
TXN00000259,2025-01-29,STR01498,CUS13997,PRD01110,SUP271,In-Store,3,₹359.00,36.77%,₹132.00,₹227.00,₹681.00,₹861.12,-₹180.12,-26.45%,Net Banking,No,,No,20250129
TXN00000260,2025-10-02,STR01113,CUS18629,PRD01902,SUP252,Online,3,₹265.00,7.77%,₹20.59,₹244.41,₹733.23,₹671.34,₹61.89,8.44%,UPI,No,,No,20251002
TXN00000261,2024-11-19,STR01035,CUS05876,PRD01312,SUP279,Online,2,₹260.00,,,₹260.00,₹520.00,₹415.52,₹104.48,20.09%,UPI,No,,No,20241119
TXN00000262,2024-08-24,STR01119,CUS10287,PRD01353,SUP101,Online,2,₹229.00,6.11%,₹13.99,₹215.01,₹430.02,₹338.24,₹91.78,21.34%,Cash,No,,No,20240824
TXN00000263,2024-12-31,STR01330,CUS11357,PRD01287,SUP012,In-Store,1,₹624.00,8.36%,₹52.17,₹571.83,₹571.83,₹412.90,₹158.93,27.79%,Credit Card,Yes,Christmas,No,20241231
TXN00000264,2024-07-05,STR01155,CUS12994,PRD00760,SUP100,In-Store,4,₹64.00,8.35%,₹5.34,₹58.66,₹234.64,₹179.48,₹55.16,23.51%,Credit Card,No,,No,20240705
TXN00000265,2024-02-19,STR01290,CUS04525,PRD00091,SUP136,App,1,₹115.00,0.13%,₹0.15,₹114.85,₹114.85,₹82.85,₹32.00,27.86%,Credit Card,No,,No,20240219
TXN00000266,2025-03-25,STR01251,CUS01061,PRD01743,SUP210,App,2,₹124.00,5.52%,₹6.84,₹117.16,₹234.32,₹180.44,₹53.88,22.99%,UPI,No,,No,20250325
